,teamID,yearID,medianERA,pitcherAverageAge
0,ALT,1884,5.0,24.8
1,ANA,1997,4.0,29.38095238095238
2,ANA,1998,4.0,30.36842105263158
3,ANA,1999,4.0,30.6
4,ANA,2000,5.0,29.12
5,ANA,2001,4.0,28.944444444444443
6,ANA,2002,3.0,30.22222222222222
7,ANA,2003,4.0,29.263157894736842
8,ANA,2004,4.0,29.0
9,ARI,1998,5.0,27.4
10,ARI,1999,3.5,29.55
11,ARI,2000,4.0,31.333333333333332
12,ARI,2001,4.0,30.818181818181817
13,ARI,2002,4.0,32.05
14,ARI,2003,4.0,28.863636363636363
15,ARI,2004,5.0,29.32
16,ARI,2005,5.0,28.44
17,ARI,2006,4.0,29.8
18,ARI,2007,4.0,28.846153846153847
19,ARI,2008,4.0,28.4
20,ARI,2009,4.0,28.5
21,ARI,2010,5.0,28.714285714285715
22,ARI,2011,4.0,27.96
23,ARI,2012,4.0,28.17391304347826
24,ARI,2013,4.0,27.652173913043477
25,ARI,2014,4.0,28.36
26,ARI,2015,4.0,26.88888888888889
27,ARI,2016,5.0,27.103448275862068
28,ARI,2017,4.0,28.608695652173914
29,ARI,2018,3.5,29.8
30,ARI,2019,4.0,28.814814814814813
31,ARI,2020,4.0,28.153846153846153
32,ARI,2021,6.0,29.29268292682927
33,ATL,1966,3.0,27.38095238095238
34,ATL,1967,3.0,27.72222222222222
35,ATL,1968,3.0,27.529411764705884
36,ATL,1969,3.0,28.11111111111111
37,ATL,1970,4.0,30.352941176470587
38,ATL,1971,3.0,29.785714285714285
39,ATL,1972,4.0,28.235294117647058
40,ATL,1973,4.0,27.857142857142858
41,ATL,1974,3.0,28.266666666666666
42,ATL,1975,4.0,28.0
43,ATL,1976,4.0,27.61111111111111
44,ATL,1977,5.0,27.727272727272727
45,ATL,1978,4.0,27.833333333333332
46,ATL,1979,4.0,27.529411764705884
47,ATL,1980,3.0,29.454545454545453
48,ATL,1981,3.0,30.125
49,ATL,1982,4.0,28.352941176470587
50,ATL,1983,3.0,28.529411764705884
51,ATL,1984,3.0,28.2
52,ATL,1985,4.0,29.428571428571427
53,ATL,1986,3.5,29.1875
54,ATL,1987,4.0,29.45
55,ATL,1988,4.0,28.526315789473685
56,ATL,1989,3.0,26.565217391304348
57,ATL,1990,4.0,26.52173913043478
58,ATL,1991,3.0,29.1
59,ATL,1992,3.0,28.36842105263158
60,ATL,1993,3.0,27.76923076923077
61,ATL,1994,4.0,28.153846153846153
62,ATL,1995,4.0,27.8
63,ATL,1996,3.0,27.5
64,ATL,1997,3.0,27.529411764705884
65,ATL,1998,3.0,28.526315789473685
66,ATL,1999,4.0,28.09090909090909
67,ATL,2000,4.0,29.681818181818183
68,ATL,2001,3.0,29.91304347826087
69,ATL,2002,3.0,29.25
70,ATL,2003,3.0,30.823529411764707
71,ATL,2004,3.0,29.476190476190474
72,ATL,2005,3.5,28.346153846153847
73,ATL,2006,4.0,29.153846153846153
74,ATL,2007,3.5,28.642857142857142
75,ATL,2008,3.0,29.785714285714285
76,ATL,2009,3.0,28.761904761904763
77,ATL,2010,3.0,29.095238095238095
78,ATL,2011,3.0,27.666666666666668
79,ATL,2012,3.0,28.857142857142858
80,ATL,2013,3.0,28.80952380952381
81,ATL,2014,2.0,27.35
82,ATL,2015,5.0,28.513513513513512
83,ATL,2016,4.0,27.4
84,ATL,2017,4.0,28.53846153846154
85,ATL,2018,4.0,27.34285714285714
86,ATL,2019,4.0,28.548387096774192
87,ATL,2020,4.0,29.20689655172414
88,ATL,2021,3.5,29.366666666666667
89,BAL,1954,4.0,29.6875
90,BAL,1955,4.0,30.608695652173914
91,BAL,1956,4.0,28.217391304347824
92,BAL,1957,3.0,29.176470588235293
93,BAL,1958,3.0,28.285714285714285
94,BAL,1959,3.0,28.933333333333334
95,BAL,1960,3.0,27.5
96,BAL,1961,3.0,27.846153846153847
97,BAL,1962,3.0,27.176470588235293
98,BAL,1963,3.0,27.823529411764707
99,BAL,1964,2.5,28.9375
100,BAL,1965,3.0,28.5
101,BAL,1966,3.0,26.866666666666667
102,BAL,1967,3.0,26.142857142857142
103,BAL,1968,2.0,26.333333333333332
104,BAL,1969,2.0,27.571428571428573
105,BAL,1970,3.0,30.0
106,BAL,1971,3.0,30.846153846153847
107,BAL,1972,2.0,28.363636363636363
108,BAL,1973,3.0,28.666666666666668
109,BAL,1974,3.0,27.727272727272727
110,BAL,1975,3.0,28.076923076923077
111,BAL,1976,3.0,28.066666666666666
112,BAL,1977,4.0,27.625
113,BAL,1978,3.0,27.533333333333335
114,BAL,1979,2.5,27.0
115,BAL,1980,3.0,27.666666666666668
116,BAL,1981,3.5,29.166666666666668
117,BAL,1982,4.0,28.846153846153847
118,BAL,1983,3.0,28.857142857142858
119,BAL,1984,3.0,29.533333333333335
120,BAL,1985,4.0,28.533333333333335
121,BAL,1986,4.0,29.294117647058822
122,BAL,1987,4.0,28.72222222222222
123,BAL,1988,4.0,27.666666666666668
124,BAL,1989,4.0,27.470588235294116
125,BAL,1990,4.0,28.047619047619047
126,BAL,1991,4.0,27.85
127,BAL,1992,3.0,29.125
128,BAL,1993,3.5,28.0
129,BAL,1994,4.0,28.8
130,BAL,1995,4.0,29.0
131,BAL,1996,4.0,27.956521739130434
132,BAL,1997,4.0,29.235294117647058
133,BAL,1998,5.0,30.363636363636363
134,BAL,1999,4.0,29.952380952380953
135,BAL,2000,5.5,29.0
136,BAL,2001,4.0,27.772727272727273
137,BAL,2002,4.0,27.9
138,BAL,2003,4.0,28.95
139,BAL,2004,4.0,28.09090909090909
140,BAL,2005,4.0,29.476190476190474
141,BAL,2006,5.0,28.291666666666668
142,BAL,2007,6.0,29.0
143,BAL,2008,5.0,28.153846153846153
144,BAL,2009,5.0,28.22222222222222
145,BAL,2010,4.0,28.26086956521739
146,BAL,2011,5.0,28.555555555555557
147,BAL,2012,3.0,28.307692307692307
148,BAL,2013,4.0,28.153846153846153
149,BAL,2014,3.0,28.5
150,BAL,2015,4.0,27.863636363636363
151,BAL,2016,4.0,28.444444444444443
152,BAL,2017,5.0,28.0
153,BAL,2018,5.0,27.5
154,BAL,2019,6.0,27.894736842105264
155,BAL,2020,4.0,28.666666666666668
156,BAL,2021,6.0,28.642857142857142
157,BFN,1879,2.0,23.5
158,BFN,1880,3.0,23.166666666666668
159,BFN,1881,2.5,25.25
160,BFN,1882,4.0,10.8
161,BFN,1883,3.0,16.77777777777778
162,BFN,1884,4.0,24.571428571428573
163,BFN,1885,4.0,24.571428571428573
164,BFP,1890,6.0,20.75
165,BL1,1872,2.0,24.5
166,BL1,1873,2.0,27.0
167,BL1,1874,3.0,25.0
168,BL2,1882,3.0,25.0
169,BL2,1883,4.5,23.625
170,BL2,1884,2.0,23.8
171,BL2,1885,5.0,24.545454545454547
172,BL2,1886,5.0,20.733333333333334
173,BL2,1887,9.0,24.0
174,BL2,1888,4.0,24.2
175,BL2,1889,3.0,24.2
176,BL3,1890,3.0,23.4
177,BL3,1891,3.5,25.166666666666668
178,BL4,1873,8.0,-1.25
179,BLA,1901,3.0,28.666666666666668
180,BLA,1902,4.0,26.928571428571427
181,BLF,1914,3.0,28.3
182,BLF,1915,3.0,28.23076923076923
183,BLN,1892,4.0,26.214285714285715
184,BLN,1893,5.0,26.375
185,BLN,1894,4.0,27.0
186,BLN,1895,3.0,26.5
187,BLN,1896,3.0,25.77777777777778
188,BLN,1897,3.5,25.5
189,BLN,1898,3.0,26.571428571428573
190,BLN,1899,3.0,26.0
191,BLU,1884,3.0,9.833333333333334
192,BOS,1901,3.0,27.363636363636363
193,BOS,1902,3.5,26.166666666666668
194,BOS,1903,2.5,27.666666666666668
195,BOS,1904,2.0,29.6
196,BOS,1905,2.0,27.77777777777778
197,BOS,1906,3.0,27.916666666666668
198,BOS,1907,2.0,27.928571428571427
199,BOS,1908,2.0,27.5625
200,BOS,1909,2.0,26.473684210526315
201,BOS,1910,3.0,26.307692307692307
202,BOS,1911,3.0,26.75
203,BOS,1912,3.0,25.363636363636363
204,BOS,1913,3.0,25.23076923076923
205,BOS,1914,2.0,24.714285714285715
206,BOS,1915,2.0,24.818181818181817
207,BOS,1916,3.0,25.5
208,BOS,1917,2.0,25.666666666666668
209,BOS,1918,2.0,26.0
210,BOS,1919,3.0,26.153846153846153
211,BOS,1920,3.0,26.181818181818183
212,BOS,1921,4.0,26.636363636363637
213,BOS,1922,4.0,27.7
214,BOS,1923,4.0,28.636363636363637
215,BOS,1924,4.5,26.625
216,BOS,1925,6.0,28.2
217,BOS,1926,4.0,26.875
218,BOS,1927,4.0,25.571428571428573
219,BOS,1928,4.0,24.764705882352942
220,BOS,1929,4.0,25.833333333333332
221,BOS,1930,4.0,27.23076923076923
222,BOS,1931,4.0,27.5
223,BOS,1932,5.0,26.333333333333332
224,BOS,1933,4.0,27.727272727272727
225,BOS,1934,4.0,29.53846153846154
226,BOS,1935,4.5,28.357142857142858
227,BOS,1936,5.0,28.266666666666666
228,BOS,1937,4.0,29.833333333333332
229,BOS,1938,4.0,28.764705882352942
230,BOS,1939,4.0,28.666666666666668
231,BOS,1940,4.0,28.0
232,BOS,1941,4.0,29.133333333333333
233,BOS,1942,3.0,30.4
234,BOS,1943,3.0,30.0
235,BOS,1944,4.0,28.875
236,BOS,1945,4.0,29.666666666666668
237,BOS,1946,3.0,31.0
238,BOS,1947,4.0,29.647058823529413
239,BOS,1948,5.0,28.5
240,BOS,1949,4.0,28.941176470588236
241,BOS,1950,5.5,28.2
242,BOS,1951,4.0,27.714285714285715
243,BOS,1952,3.0,30.105263157894736
244,BOS,1953,3.0,29.666666666666668
245,BOS,1954,4.0,29.2
246,BOS,1955,3.0,27.294117647058822
247,BOS,1956,3.5,28.785714285714285
248,BOS,1957,3.5,27.875
249,BOS,1958,3.0,28.055555555555557
250,BOS,1959,4.0,27.894736842105264
251,BOS,1960,4.0,27.944444444444443
252,BOS,1961,4.0,27.933333333333334
253,BOS,1962,4.0,26.944444444444443
254,BOS,1963,4.0,27.5
255,BOS,1964,4.0,25.846153846153847
256,BOS,1965,3.5,27.333333333333332
257,BOS,1966,3.0,27.857142857142858
258,BOS,1967,3.0,27.38888888888889
259,BOS,1968,3.0,27.9375
260,BOS,1969,4.0,27.31578947368421
261,BOS,1970,3.5,27.25
262,BOS,1971,4.0,27.533333333333335
263,BOS,1972,3.0,28.941176470588236
264,BOS,1973,4.0,28.666666666666668
265,BOS,1974,4.0,29.615384615384617
266,BOS,1975,3.0,28.583333333333332
267,BOS,1976,3.0,29.181818181818183
268,BOS,1977,4.0,29.8
269,BOS,1978,3.0,29.142857142857142
270,BOS,1979,4.0,28.642857142857142
271,BOS,1980,4.0,29.058823529411764
272,BOS,1981,3.0,28.076923076923077
273,BOS,1982,3.0,27.642857142857142
274,BOS,1983,4.0,27.25
275,BOS,1984,3.5,26.642857142857142
276,BOS,1985,4.0,26.647058823529413
277,BOS,1986,4.0,28.25
278,BOS,1987,5.0,27.46153846153846
279,BOS,1988,4.0,28.11764705882353
280,BOS,1989,4.0,30.4
281,BOS,1990,4.0,30.85
282,BOS,1991,4.0,30.526315789473685
283,BOS,1992,4.0,30.5
284,BOS,1993,3.0,29.6875
285,BOS,1994,5.0,30.130434782608695
286,BOS,1995,4.5,28.423076923076923
287,BOS,1996,5.0,28.130434782608695
288,BOS,1997,5.0,27.8
289,BOS,1998,4.0,29.130434782608695
290,BOS,1999,4.0,29.68
291,BOS,2000,4.5,29.708333333333332
292,BOS,2001,4.0,30.17391304347826
293,BOS,2002,4.0,30.833333333333332
294,BOS,2003,5.0,30.26923076923077
295,BOS,2004,4.0,30.96153846153846
296,BOS,2005,4.5,31.192307692307693
297,BOS,2006,4.0,30.428571428571427
298,BOS,2007,3.0,30.8
299,BOS,2008,4.0,29.91304347826087
300,BOS,2009,4.0,29.88888888888889
301,BOS,2010,4.0,29.84
302,BOS,2011,4.0,30.62962962962963
303,BOS,2012,4.0,29.115384615384617
304,BOS,2013,4.0,29.153846153846153
305,BOS,2014,4.0,28.84
306,BOS,2015,4.0,28.923076923076923
307,BOS,2016,3.0,28.88
308,BOS,2017,3.0,29.11111111111111
309,BOS,2018,3.0,29.08695652173913
310,BOS,2019,5.0,29.40740740740741
311,BOS,2020,4.5,29.0
312,BOS,2021,3.0,29.216216216216218
313,BR1,1872,7.5,-6.5
314,BR2,1872,4.0,-71.0
315,BR2,1873,4.5,-21.0
316,BR2,1874,3.0,23.5
317,BR2,1875,4.0,11.875
318,BR3,1884,3.0,9.0
319,BR3,1885,3.5,23.75
320,BR3,1886,3.0,25.833333333333332
321,BR3,1887,4.0,25.833333333333332
322,BR3,1888,2.0,25.0
323,BR3,1889,4.0,26.4
324,BR4,1890,5.0,26.444444444444443
325,BRF,1914,3.0,26.8125
326,BRF,1915,3.0,29.25
327,BRO,1890,2.5,28.0
328,BRO,1891,3.5,26.666666666666668
329,BRO,1892,3.0,26.333333333333332
330,BRO,1893,5.0,28.0
331,BRO,1894,6.5,25.4
332,BRO,1895,5.0,24.75
333,BRO,1896,4.0,28.285714285714285
334,BRO,1897,4.0,27.0
335,BRO,1898,4.0,26.166666666666668
336,BRO,1899,3.0,26.454545454545453
337,BRO,1900,4.0,28.11111111111111
338,BRO,1901,3.0,27.444444444444443
339,BRO,1902,2.0,26.666666666666668
340,BRO,1903,3.0,26.3
341,BRO,1904,2.0,27.25
342,BRO,1905,3.0,26.75
343,BRO,1906,3.0,26.77777777777778
344,BRO,1907,2.0,27.75
345,BRO,1908,2.5,26.875
346,BRO,1909,3.0,26.818181818181817
347,BRO,1910,4.0,27.545454545454547
348,BRO,1911,3.0,27.153846153846153
349,BRO,1912,3.0,26.5
350,BRO,1913,2.0,27.307692307692307
351,BRO,1914,3.0,27.727272727272727
352,BRO,1915,2.0,27.4
353,BRO,1916,2.0,28.0
354,BRO,1917,2.0,28.0
355,BRO,1918,2.0,26.88235294117647
356,BRO,1919,2.0,28.0
357,BRO,1920,2.0,28.77777777777778
358,BRO,1921,4.0,28.833333333333332
359,BRO,1922,3.5,28.5
360,BRO,1923,3.0,28.083333333333332
361,BRO,1924,5.0,28.6
362,BRO,1925,4.5,29.375
363,BRO,1926,4.0,30.727272727272727
364,BRO,1927,3.0,30.916666666666668
365,BRO,1928,3.0,31.666666666666668
366,BRO,1929,5.0,29.352941176470587
367,BRO,1930,4.0,30.307692307692307
368,BRO,1931,3.0,31.357142857142858
369,BRO,1932,4.0,31.53846153846154
370,BRO,1933,3.0,29.818181818181817
371,BRO,1934,5.0,28.642857142857142
372,BRO,1935,4.0,28.25
373,BRO,1936,4.0,29.166666666666668
374,BRO,1937,4.0,30.058823529411764
375,BRO,1938,4.0,29.9375
376,BRO,1939,3.0,30.142857142857142
377,BRO,1940,3.0,30.38888888888889
378,BRO,1941,3.0,31.61111111111111
379,BRO,1942,3.0,30.733333333333334
380,BRO,1943,3.0,29.555555555555557
381,BRO,1944,4.5,27.666666666666668
382,BRO,1945,3.0,29.733333333333334
383,BRO,1946,3.0,28.166666666666668
384,BRO,1947,5.0,26.65
385,BRO,1948,4.0,26.333333333333332
386,BRO,1949,4.0,26.153846153846153
387,BRO,1950,4.0,26.63157894736842
388,BRO,1951,4.0,27.571428571428573
389,BRO,1952,4.0,27.058823529411764
390,BRO,1953,4.0,27.5
391,BRO,1954,4.0,28.5
392,BRO,1955,3.0,26.6
393,BRO,1956,3.0,27.6
394,BRO,1957,3.0,27.823529411764707
395,BRP,1890,3.0,24.2
396,BS1,1871,4.5,28.5
397,BS1,1872,1.5,29.5
398,BS1,1873,3.0,30.5
399,BS1,1874,1.5,31.5
400,BS1,1875,4.0,24.4
401,BS2,1891,2.5,24.875
402,BSN,1876,2.0,25.0
403,BSN,1877,2.5,22.0
404,BSN,1878,8.0,23.5
405,BSN,1879,2.0,22.75
406,BSN,1880,2.5,24.0
407,BSN,1881,3.0,25.4
408,BSN,1882,2.0,26.0
409,BSN,1883,2.0,25.333333333333332
410,BSN,1884,3.0,25.6
411,BSN,1885,2.0,24.75
412,BSN,1886,3.0,26.4
413,BSN,1887,4.0,25.2
414,BSN,1888,2.0,25.6
415,BSN,1889,3.5,25.833333333333332
416,BSN,1890,3.5,23.333333333333332
417,BSN,1891,4.5,26.7
418,BSN,1892,2.0,27.285714285714285
419,BSN,1893,5.0,24.714285714285715
420,BSN,1894,5.0,24.666666666666668
421,BSN,1895,4.0,24.666666666666668
422,BSN,1896,4.0,25.875
423,BSN,1897,3.0,26.142857142857142
424,BSN,1898,2.0,26.714285714285715
425,BSN,1899,3.5,26.916666666666668
426,BSN,1900,4.0,26.875
427,BSN,1901,3.0,27.4
428,BSN,1902,2.0,26.6
429,BSN,1903,3.0,28.0
430,BSN,1904,3.5,26.75
431,BSN,1905,4.0,29.6
432,BSN,1906,3.0,26.11111111111111
433,BSN,1907,3.0,26.8
434,BSN,1908,2.0,26.76923076923077
435,BSN,1909,3.0,26.733333333333334
436,BSN,1910,2.5,25.416666666666668
437,BSN,1911,5.0,27.666666666666668
438,BSN,1912,4.0,28.0
439,BSN,1913,3.0,27.153846153846153
440,BSN,1914,3.0,26.833333333333332
441,BSN,1915,2.0,27.076923076923077
442,BSN,1916,2.0,29.11111111111111
443,BSN,1917,2.0,29.818181818181817
444,BSN,1918,2.5,29.071428571428573
445,BSN,1919,3.0,29.0
446,BSN,1920,3.0,27.384615384615383
447,BSN,1921,4.0,26.5
448,BSN,1922,4.0,26.875
449,BSN,1923,4.0,29.416666666666668
450,BSN,1924,5.0,26.866666666666667
451,BSN,1925,5.0,27.4
452,BSN,1926,3.5,27.833333333333332
453,BSN,1927,4.0,30.066666666666666
454,BSN,1928,5.0,28.904761904761905
455,BSN,1929,5.0,28.666666666666668
456,BSN,1930,5.0,29.416666666666668
457,BSN,1931,4.0,29.181818181818183
458,BSN,1932,3.0,31.272727272727273
459,BSN,1933,3.0,31.545454545454547
460,BSN,1934,4.0,32.0
461,BSN,1935,5.0,33.0
462,BSN,1936,4.0,27.55
463,BSN,1937,3.0,31.083333333333332
464,BSN,1938,3.0,28.11764705882353
465,BSN,1939,3.0,28.866666666666667
466,BSN,1940,5.0,26.764705882352942
467,BSN,1941,4.0,26.933333333333334
468,BSN,1942,3.0,25.4
469,BSN,1943,4.0,28.210526315789473
470,BSN,1944,3.5,27.785714285714285
471,BSN,1945,4.0,30.40909090909091
472,BSN,1946,4.0,31.19047619047619
473,BSN,1947,4.0,30.941176470588236
474,BSN,1948,3.0,29.375
475,BSN,1949,3.5,30.166666666666668
476,BSN,1950,4.5,27.875
477,BSN,1951,4.0,28.266666666666666
478,BSN,1952,4.0,27.714285714285715
479,BSP,1890,3.0,26.571428571428573
480,BSU,1884,3.5,13.875
481,BUF,1914,3.0,27.09090909090909
482,BUF,1915,3.0,26.636363636363637
483,CAL,1965,3.0,27.0625
484,CAL,1966,3.0,28.58823529411765
485,CAL,1967,3.0,29.05263157894737
486,CAL,1968,3.0,27.36842105263158
487,CAL,1969,4.0,26.736842105263158
488,CAL,1970,3.0,25.5
489,CAL,1971,2.5,26.857142857142858
490,CAL,1972,2.5,28.125
491,CAL,1973,3.0,27.428571428571427
492,CAL,1974,3.0,28.1
493,CAL,1975,4.0,28.31578947368421
494,CAL,1976,3.0,27.214285714285715
495,CAL,1977,4.0,28.45
496,CAL,1978,3.0,28.153846153846153
497,CAL,1979,4.0,27.533333333333335
498,CAL,1980,4.0,27.823529411764707
499,CAL,1981,3.0,29.8125
500,CAL,1982,3.0,32.470588235294116
501,CAL,1983,4.0,31.125
502,CAL,1984,4.0,31.5
503,CAL,1985,4.0,29.842105263157894
504,CAL,1986,3.0,29.68421052631579
505,CAL,1987,4.0,29.4375
506,CAL,1988,4.0,28.05263157894737
507,CAL,1989,3.0,28.933333333333334
508,CAL,1990,3.0,29.35
509,CAL,1991,4.0,29.176470588235293
510,CAL,1992,3.0,29.4375
511,CAL,1993,4.0,28.458333333333332
512,CAL,1994,5.0,29.61111111111111
513,CAL,1995,4.0,30.55
514,CAL,1996,5.0,29.06896551724138
515,CH1,1871,2.5,26.0
516,CH2,1874,4.0,25.333333333333332
517,CH2,1875,1.0,27.0
518,CHA,1901,3.0,25.3
519,CHA,1902,3.0,28.09090909090909
520,CHA,1903,3.0,27.0
521,CHA,1904,2.0,25.88888888888889
522,CHA,1905,1.5,26.666666666666668
523,CHA,1906,2.0,27.375
524,CHA,1907,2.0,28.375
525,CHA,1908,2.0,27.555555555555557
526,CHA,1909,2.0,27.6
527,CHA,1910,2.0,28.22222222222222
528,CHA,1911,3.0,27.4
529,CHA,1912,3.0,24.823529411764707
530,CHA,1913,3.0,26.692307692307693
531,CHA,1914,2.0,27.0
532,CHA,1915,2.0,27.545454545454547
533,CHA,1916,2.0,28.333333333333332
534,CHA,1917,1.5,28.5
535,CHA,1918,2.0,28.90909090909091
536,CHA,1919,3.0,29.0
537,CHA,1920,3.5,29.0
538,CHA,1921,6.0,26.058823529411764
539,CHA,1922,4.5,26.38888888888889
540,CHA,1923,5.0,25.294117647058822
541,CHA,1924,5.0,26.176470588235293
542,CHA,1925,5.0,28.4
543,CHA,1926,3.0,28.181818181818183
544,CHA,1927,4.0,29.0
545,CHA,1928,3.0,27.2
546,CHA,1929,5.0,28.923076923076923
547,CHA,1930,5.0,28.333333333333332
548,CHA,1931,5.0,28.666666666666668
549,CHA,1932,4.5,27.653846153846153
550,CHA,1933,4.0,31.6
551,CHA,1934,5.0,29.214285714285715
552,CHA,1935,4.0,28.5
553,CHA,1936,4.0,28.923076923076923
554,CHA,1937,4.0,27.833333333333332
555,CHA,1938,4.0,28.466666666666665
556,CHA,1939,4.5,30.428571428571427
557,CHA,1940,3.5,30.416666666666668
558,CHA,1941,3.0,29.454545454545453
559,CHA,1942,3.0,30.0
560,CHA,1943,3.0,30.0
561,CHA,1944,3.0,29.916666666666668
562,CHA,1945,4.0,32.36363636363637
563,CHA,1946,2.0,33.333333333333336
564,CHA,1947,3.0,32.5
565,CHA,1948,4.5,28.9375
566,CHA,1949,4.5,29.22222222222222
567,CHA,1950,4.0,27.764705882352942
568,CHA,1951,3.0,28.133333333333333
569,CHA,1952,3.0,29.285714285714285
570,CHA,1953,3.0,31.2
571,CHA,1954,3.0,29.53846153846154
572,CHA,1955,3.0,31.8
573,CHA,1956,4.0,31.2
574,CHA,1957,3.0,30.4375
575,CHA,1958,3.0,30.176470588235293
576,CHA,1959,3.0,29.357142857142858
577,CHA,1960,3.0,31.529411764705884
578,CHA,1961,4.0,30.529411764705884
579,CHA,1962,3.0,27.88888888888889
580,CHA,1963,3.0,27.61111111111111
581,CHA,1964,2.0,28.923076923076923
582,CHA,1965,3.0,28.666666666666668
583,CHA,1966,2.0,28.307692307692307
584,CHA,1967,2.0,28.764705882352942
585,CHA,1968,2.0,29.466666666666665
586,CHA,1969,4.5,27.9
587,CHA,1970,4.0,27.238095238095237
588,CHA,1971,3.0,24.928571428571427
589,CHA,1972,3.0,26.647058823529413
590,CHA,1973,3.0,27.733333333333334
591,CHA,1974,4.0,26.352941176470587
592,CHA,1975,4.0,27.35
593,CHA,1976,4.0,26.4375
594,CHA,1977,4.0,28.157894736842106
595,CHA,1978,4.0,27.4
596,CHA,1979,3.0,26.227272727272727
597,CHA,1980,3.5,26.071428571428573
598,CHA,1981,3.0,26.857142857142858
599,CHA,1982,3.0,28.4375
600,CHA,1983,3.0,28.666666666666668
601,CHA,1984,3.0,29.166666666666668
602,CHA,1985,4.0,27.68421052631579
603,CHA,1986,3.0,28.833333333333332
604,CHA,1987,4.0,27.0
605,CHA,1988,4.0,25.904761904761905
606,CHA,1989,4.0,26.94736842105263
607,CHA,1990,3.0,25.823529411764707
608,CHA,1991,3.0,26.58823529411765
609,CHA,1992,4.0,29.153846153846153
610,CHA,1993,3.0,28.95
611,CHA,1994,3.0,30.214285714285715
612,CHA,1995,4.0,28.346153846153847
613,CHA,1996,4.5,28.636363636363637
614,CHA,1997,4.5,28.272727272727273
615,CHA,1998,5.0,27.3
